tempC,DO_dusk,elevation,Vol6.5,Vol6,Vol5.5,Vol5,Vol4.5,Vol4,Vol3.5,Vol3
11,8,67.7,,,,,,,,
12,8,67.7,,,,,,,,
13,8,67.7,,,,,,,,
14,8,67.7,,,,,,,,
15,8,67.7,,,,,,,,
16,8,67.7,,,,,,,,
17,8,67.7,,,,,,,,
18,8,67.7,,,,,,,,
19,8,67.7,,,,,,,,
20,8,67.7,,,,,,,,
21,8,67.7,,,,,,,,
22,8,67.7,,,,,,,,
23,8,67.7,,,,,,,,
24,8,67.7,,,,,,,,
25,8,67.7,,,,,,,,
26,8,67.7,,,,,,,,
27,8,67.7,,,,,,,,
28,8,67.7,,,,,,,,
29,8,67.7,,,,,,,,
30,8,67.7,,,,,,,,
5,9,67.7,,,,,,,,
6,9,67.7,,,,,,,,
7,9,67.7,,,,,,,,
8,9,67.7,,,,,,,,
9,9,67.7,,,,,,,,
10,9,67.7,,,,,,,,
11,9,67.7,,,,,,,,
12,9,67.7,,,,,,,,
13,9,67.7,,,,,,,,
14,9,67.7,,,,,,,,
15,9,67.7,,,,,,,,
16,9,67.7,,,,,,,,
17,9,67.7,,,,,,,,
18,9,67.7,,,,,,,,
19,9,67.7,,,,,,,,
20,9,67.7,,,,,,,,
21,9,67.7,,,,,,,,
22,9,67.7,,,,,,,,
23,9,67.7,,,,,,,,
24,9,67.7,,,,,,,,
25,9,67.7,,,,,,,,
26,9,67.7,,,,,,,,
27,9,67.7,,,,,,,,
28,9,67.7,,,,,,,,
29,9,67.7,,,,,,,,
30,9,67.7,,,,,,,,
5,10,67.7,,,,,,,,
6,10,67.7,,,,,,,,
7,10,67.7,,,,,,,,
8,10,67.7,,,,,,,,
9,10,67.7,,,,,,,,
10,10,67.7,,,,,,,,
11,10,67.7,,,,,,,,
12,10,67.7,,,,,,,,
13,10,67.7,,,,,,,,
14,10,67.7,,,,,,,,
15,10,67.7,,,,,,,,
16,10,67.7,,,,,,,,
17,10,67.7,,,,,,,,
18,10,67.7,,,,,,,,
19,10,67.7,,,,,,,,
20,10,67.7,,,,,,,,
21,10,67.7,,,,,,,,
22,10,67.7,,,,,,,,
23,10,67.7,,,,,,,,
24,10,67.7,,,,,,,,
25,10,67.7,,,,,,,,
26,10,67.7,,,,,,,,
27,10,67.7,,,,,,,,
28,10,67.7,,,,,,,,
29,10,67.7,,,,,,,,
30,10,67.7,,,,,,,,
5,5,67.91,,,,,,,,
6,5,67.91,,,,,,,,
7,5,67.91,,,,,,,,
8,5,67.91,,,,,,,,
9,5,67.91,,,,,,,,
10,5,67.91,,,,,,,,
11,5,67.91,,,,,,,,
12,5,67.91,,,,,,,,
13,5,67.91,,,,,,,,
14,5,67.91,,,,,,,,
15,5,67.91,,,,,,,,
16,5,67.91,,,,,,,,
17,5,67.91,,,,,,,,
18,5,67.91,,,,,,,,
19,5,67.91,,,,,,,,
20,5,67.91,,,,,,,,
21,5,67.91,,,,,,,,
22,5,67.91,,,,,,,,
23,5,67.91,,,,,,,,
24,5,67.91,,,,,,,,
25,5,67.91,,,,,,,,
26,5,67.91,,,,,,,,
27,5,67.91,,,,,,,,
28,5,67.91,,,,,,,,
29,5,67.91,,,,,,,,
30,5,67.91,,,,,,,,
5,6,67.91,,,,,,,,
6,6,67.91,,,,,,,,
7,6,67.91,,,,,,,,
8,6,67.91,,,,,,,,
9,6,67.91,,,,,,,,
10,6,67.91,,,,,,,,
11,6,67.91,,,,,,,,
12,6,67.91,,,,,,,,
13,6,67.91,,,,,,,,
14,6,67.91,,,,,,,,
15,6,67.91,,,,,,,,
16,6,67.91,,,,,,,,
17,6,67.91,,,,,,,,
18,6,67.91,,,,,,,,
19,6,67.91,,,,,,,,
20,6,67.91,,,,,,,,
21,6,67.91,,,,,,,,
22,6,67.91,,,,,,,,
23,6,67.91,,,,,,,,
24,6,67.91,,,,,,,,
25,6,67.91,,,,,,,,
26,6,67.91,,,,,,,,
27,6,67.91,,,,,,,,
28,6,67.91,,,,,,,,
29,6,67.91,,,,,,,,
30,6,67.91,,,,,,,,
5,7,67.91,,,,,,,,
6,7,67.91,,,,,,,,
7,7,67.91,,,,,,,,
8,7,67.91,,,,,,,,
9,7,67.91,,,,,,,,
10,7,67.91,,,,,,,,
11,7,67.91,,,,,,,,
12,7,67.91,,,,,,,,
13,7,67.91,,,,,,,,
14,7,67.91,,,,,,,,
15,7,67.91,,,,,,,,
16,7,67.91,,,,,,,,
17,7,67.91,,,,,,,,
18,7,67.91,,,,,,,,
19,7,67.91,,,,,,,,
20,7,67.91,,,,,,,,
21,7,67.91,,,,,,,,
22,7,67.91,,,,,,,,
23,7,67.91,,,,,,,,
24,7,67.91,,,,,,,,
25,7,67.91,,,,,,,,
26,7,67.91,,,,,,,,
27,7,67.91,,,,,,,,
28,7,67.91,,,,,,,,
29,7,67.91,,,,,,,,
30,7,67.91,,,,,,,,
5,8,67.91,,,,,,,,
6,8,67.91,,,,,,,,
7,8,67.91,,,,,,,,
8,8,67.91,,,,,,,,
9,8,67.91,,,,,,,,
10,8,67.91,,,,,,,,
11,8,67.91,,,,,,,,
12,8,67.91,,,,,,,,
13,8,67.91,,,,,,,,
14,8,67.91,,,,,,,,
15,8,67.91,,,,,,,,
16,8,67.91,,,,,,,,
17,8,67.91,,,,,,,,
18,8,67.91,,,,,,,,
19,8,67.91,,,,,,,,
20,8,67.91,,,,,,,,
21,8,67.91,,,,,,,,
22,8,67.91,,,,,,,,
23,8,67.91,,,,,,,,
24,8,67.91,,,,,,,,
25,8,67.91,,,,,,,,
26,8,67.91,,,,,,,,
27,8,67.91,,,,,,,,
28,8,67.91,,,,,,,,
29,8,67.91,,,,,,,,
30,8,67.91,,,,,,,,
5,9,67.91,,,,,,,,
6,9,67.91,,,,,,,,
7,9,67.91,,,,,,,,
8,9,67.91,,,,,,,,
9,9,67.91,,,,,,,,
10,9,67.91,,,,,,,,
11,9,67.91,,,,,,,,
12,9,67.91,,,,,,,,
13,9,67.91,,,,,,,,
14,9,67.91,,,,,,,,
15,9,67.91,,,,,,,,
16,9,67.91,,,,,,,,
17,9,67.91,,,,,,,,
18,9,67.91,,,,,,,,
19,9,67.91,,,,,,,,
20,9,67.91,,,,,,,,
21,9,67.91,,,,,,,,
22,9,67.91,,,,,,,,
23,9,67.91,,,,,,,,
24,9,67.91,,,,,,,,
25,9,67.91,,,,,,,,
26,9,67.91,,,,,,,,
27,9,67.91,,,,,,,,
28,9,67.91,,,,,,,,
29,9,67.91,,,,,,,,
30,9,67.91,,,,,,,,
5,10,67.91,,,,,,,,
6,10,67.91,,,,,,,,
7,10,67.91,,,,,,,,
8,10,67.91,,,,,,,,
9,10,67.91,,,,,,,,
10,10,67.91,,,,,,,,
11,10,67.91,,,,,,,,
12,10,67.91,,,,,,,,
13,10,67.91,,,,,,,,
14,10,67.91,,,,,,,,
15,10,67.91,,,,,,,,
16,10,67.91,,,,,,,,
17,10,67.91,,,,,,,,
18,10,67.91,,,,,,,,
19,10,67.91,,,,,,,,
20,10,67.91,,,,,,,,
21,10,67.91,,,,,,,,
22,10,67.91,,,,,,,,
23,10,67.91,,,,,,,,
24,10,67.91,,,,,,,,
25,10,67.91,,,,,,,,
26,10,67.91,,,,,,,,
27,10,67.91,,,,,,,,
28,10,67.91,,,,,,,,
29,10,67.91,,,,,,,,
30,10,67.91,,,,,,,,
5,5,68.12,,,,,,,,
6,5,68.12,,,,,,,,
7,5,68.12,,,,,,,,
8,5,68.12,,,,,,,,
9,5,68.12,,,,,,,,
10,5,68.12,,,,,,,,
11,5,68.12,,,,,,,,
12,5,68.12,,,,,,,,
13,5,68.12,,,,,,,,
14,5,68.12,,,,,,,,
15,5,68.12,,,,,,,,
16,5,68.12,,,,,,,,
17,5,68.12,,,,,,,,
18,5,68.12,,,,,,,,
19,5,68.12,,,,,,,,
20,5,68.12,,,,,,,,
21,5,68.12,,,,,,,,
22,5,68.12,,,,,,,,
23,5,68.12,,,,,,,,
24,5,68.12,,,,,,,,
25,5,68.12,,,,,,,,
26,5,68.12,,,,,,,,
27,5,68.12,,,,,,,,
28,5,68.12,,,,,,,,
29,5,68.12,,,,,,,,
30,5,68.12,,,,,,,,
5,6,68.12,,,,,,,,
6,6,68.12,,,,,,,,
7,6,68.12,,,,,,,,
8,6,68.12,,,,,,,,
9,6,68.12,,,,,,,,
10,6,68.12,,,,,,,,
11,6,68.12,,,,,,,,
12,6,68.12,,,,,,,,
13,6,68.12,,,,,,,,
14,6,68.12,,,,,,,,
15,6,68.12,,,,,,,,
16,6,68.12,,,,,,,,
17,6,68.12,,,,,,,,
18,6,68.12,,,,,,,,
19,6,68.12,,,,,,,,
20,6,68.12,,,,,,,,
21,6,68.12,,,,,,,,
22,6,68.12,,,,,,,,
23,6,68.12,,,,,,,,
24,6,68.12,,,,,,,,
25,6,68.12,,,,,,,,
26,6,68.12,,,,,,,,
27,6,68.12,,,,,,,,
28,6,68.12,,,,,,,,
29,6,68.12,,,,,,,,
30,6,68.12,,,,,,,,
5,7,68.12,,,,,,,,
6,7,68.12,,,,,,,,
7,7,68.12,,,,,,,,
8,7,68.12,,,,,,,,
9,7,68.12,,,,,,,,
10,7,68.12,,,,,,,,
11,7,68.12,,,,,,,,
12,7,68.12,,,,,,,,
13,7,68.12,,,,,,,,
14,7,68.12,,,,,,,,
15,7,68.12,,,,,,,,
16,7,68.12,,,,,,,,
17,7,68.12,,,,,,,,
18,7,68.12,,,,,,,,
19,7,68.12,,,,,,,,
20,7,68.12,,,,,,,,
21,7,68.12,,,,,,,,
22,7,68.12,,,,,,,,
23,7,68.12,,,,,,,,
24,7,68.12,,,,,,,,
25,7,68.12,,,,,,,,
26,7,68.12,,,,,,,,
27,7,68.12,,,,,,,,
28,7,68.12,,,,,,,,
29,7,68.12,,,,,,,,
30,7,68.12,,,,,,,,
5,8,68.12,,,,,,,,
6,8,68.12,,,,,,,,
7,8,68.12,,,,,,,,
8,8,68.12,,,,,,,,
9,8,68.12,,,,,,,,
10,8,68.12,,,,,,,,
11,8,68.12,,,,,,,,
12,8,68.12,,,,,,,,
13,8,68.12,,,,,,,,
14,8,68.12,,,,,,,,
15,8,68.12,,,,,,,,
16,8,68.12,,,,,,,,
17,8,68.12,,,,,,,,
18,8,68.12,,,,,,,,
19,8,68.12,,,,,,,,
20,8,68.12,,,,,,,,
21,8,68.12,,,,,,,,
22,8,68.12,,,,,,,,
23,8,68.12,,,,,,,,
24,8,68.12,,,,,,,,
25,8,68.12,,,,,,,,
26,8,68.12,,,,,,,,
27,8,68.12,,,,,,,,
28,8,68.12,,,,,,,,
29,8,68.12,,,,,,,,
30,8,68.12,,,,,,,,
5,9,68.12,,,,,,,,
6,9,68.12,,,,,,,,
7,9,68.12,,,,,,,,
8,9,68.12,,,,,,,,
9,9,68.12,,,,,,,,
10,9,68.12,,,,,,,,
11,9,68.12,,,,,,,,
12,9,68.12,,,,,,,,
13,9,68.12,,,,,,,,
14,9,68.12,,,,,,,,
15,9,68.12,,,,,,,,
16,9,68.12,,,,,,,,
17,9,68.12,,,,,,,,
18,9,68.12,,,,,,,,
19,9,68.12,,,,,,,,
20,9,68.12,,,,,,,,
21,9,68.12,,,,,,,,
22,9,68.12,,,,,,,,
23,9,68.12,,,,,,,,
24,9,68.12,,,,,,,,
25,9,68.12,,,,,,,,
26,9,68.12,,,,,,,,
27,9,68.12,,,,,,,,
28,9,68.12,,,,,,,,
29,9,68.12,,,,,,,,
30,9,68.12,,,,,,,,
5,10,68.12,,,,,,,,
6,10,68.12,,,,,,,,
7,10,68.12,,,,,,,,
8,10,68.12,,,,,,,,
9,10,68.12,,,,,,,,
10,10,68.12,,,,,,,,
11,10,68.12,,,,,,,,
12,10,68.12,,,,,,,,
13,10,68.12,,,,,,,,
14,10,68.12,,,,,,,,
15,10,68.12,,,,,,,,
16,10,68.12,,,,,,,,
17,10,68.12,,,,,,,,
18,10,68.12,,,,,,,,
19,10,68.12,,,,,,,,
20,10,68.12,,,,,,,,
21,10,68.12,,,,,,,,
22,10,68.12,,,,,,,,
23,10,68.12,,,,,,,,
24,10,68.12,,,,,,,,
25,10,68.12,,,,,,,,
26,10,68.12,,,,,,,,
27,10,68.12,,,,,,,,
28,10,68.12,,,,,,,,
29,10,68.12,,,,,,,,
30,10,68.12,,,,,,,,
5,5,68.33,,,,,,,,
6,5,68.33,,,,,,,,
7,5,68.33,,,,,,,,
8,5,68.33,,,,,,,,
9,5,68.33,,,,,,,,
10,5,68.33,,,,,,,,
11,5,68.33,,,,,,,,
12,5,68.33,,,,,,,,
13,5,68.33,,,,,,,,
14,5,68.33,,,,,,,,
15,5,68.33,,,,,,,,
16,5,68.33,,,,,,,,
17,5,68.33,,,,,,,,
18,5,68.33,,,,,,,,
19,5,68.33,,,,,,,,
20,5,68.33,,,,,,,,
21,5,68.33,,,,,,,,
22,5,68.33,,,,,,,,
23,5,68.33,,,,,,,,
24,5,68.33,,,,,,,,
25,5,68.33,,,,,,,,
26,5,68.33,,,,,,,,
27,5,68.33,,,,,,,,
28,5,68.33,,,,,,,,
29,5,68.33,,,,,,,,
30,5,68.33,,,,,,,,
5,6,68.33,,,,,,,,
6,6,68.33,,,,,,,,
7,6,68.33,,,,,,,,
8,6,68.33,,,,,,,,
9,6,68.33,,,,,,,,
10,6,68.33,,,,,,,,
11,6,68.33,,,,,,,,
12,6,68.33,,,,,,,,
13,6,68.33,,,,,,,,
14,6,68.33,,,,,,,,
15,6,68.33,,,,,,,,
16,6,68.33,,,,,,,,
17,6,68.33,,,,,,,,
18,6,68.33,,,,,,,,
19,6,68.33,,,,,,,,
20,6,68.33,,,,,,,,
21,6,68.33,,,,,,,,
22,6,68.33,,,,,,,,
23,6,68.33,,,,,,,,
24,6,68.33,,,,,,,,
25,6,68.33,,,,,,,,
26,6,68.33,,,,,,,,
27,6,68.33,,,,,,,,
28,6,68.33,,,,,,,,
29,6,68.33,,,,,,,,
30,6,68.33,,,,,,,,
5,7,68.33,,,,,,,,
6,7,68.33,,,,,,,,
7,7,68.33,,,,,,,,
8,7,68.33,,,,,,,,
9,7,68.33,,,,,,,,
10,7,68.33,,,,,,,,
11,7,68.33,,,,,,,,
12,7,68.33,,,,,,,,
13,7,68.33,,,,,,,,
14,7,68.33,,,,,,,,
15,7,68.33,,,,,,,,
16,7,68.33,,,,,,,,
17,7,68.33,,,,,,,,
18,7,68.33,,,,,,,,
19,7,68.33,,,,,,,,
20,7,68.33,,,,,,,,
21,7,68.33,,,,,,,,
22,7,68.33,,,,,,,,
23,7,68.33,,,,,,,,
24,7,68.33,,,,,,,,
25,7,68.33,,,,,,,,
26,7,68.33,,,,,,,,
27,7,68.33,,,,,,,,
28,7,68.33,,,,,,,,
29,7,68.33,,,,,,,,
30,7,68.33,,,,,,,,
5,8,68.33,,,,,,,,
6,8,68.33,,,,,,,,
7,8,68.33,,,,,,,,
8,8,68.33,,,,,,,,
9,8,68.33,,,,,,,,
10,8,68.33,,,,,,,,
11,8,68.33,,,,,,,,
12,8,68.33,,,,,,,,
13,8,68.33,,,,,,,,
14,8,68.33,,,,,,,,
15,8,68.33,,,,,,,,
16,8,68.33,,,,,,,,
17,8,68.33,,,,,,,,
18,8,68.33,,,,,,,,
19,8,68.33,,,,,,,,
20,8,68.33,,,,,,,,
21,8,68.33,,,,,,,,
22,8,68.33,,,,,,,,
23,8,68.33,,,,,,,,
24,8,68.33,,,,,,,,
25,8,68.33,,,,,,,,
26,8,68.33,,,,,,,,
27,8,68.33,,,,,,,,
28,8,68.33,,,,,,,,
29,8,68.33,,,,,,,,
30,8,68.33,,,,,,,,
5,9,68.33,,,,,,,,
6,9,68.33,,,,,,,,
7,9,68.33,,,,,,,,
8,9,68.33,,,,,,,,
9,9,68.33,,,,,,,,
10,9,68.33,,,,,,,,
11,9,68.33,,,,,,,,
12,9,68.33,,,,,,,,
13,9,68.33,,,,,,,,
14,9,68.33,,,,,,,,
15,9,68.33,,,,,,,,
16,9,68.33,,,,,,,,
17,9,68.33,,,,,,,,
18,9,68.33,,,,,,,,
19,9,68.33,,,,,,,,
20,9,68.33,,,,,,,,
21,9,68.33,,,,,,,,
22,9,68.33,,,,,,,,
23,9,68.33,,,,,,,,
24,9,68.33,,,,,,,,
25,9,68.33,,,,,,,,
26,9,68.33,,,,,,,,
27,9,68.33,,,,,,,,
28,9,68.33,,,,,,,,
29,9,68.33,,,,,,,,
30,9,68.33,,,,,,,,
5,10,68.33,,,,,,,,
6,10,68.33,,,,,,,,
7,10,68.33,,,,,,,,
8,10,68.33,,,,,,,,
9,10,68.33,,,,,,,,
10,10,68.33,,,,,,,,
11,10,68.33,,,,,,,,
12,10,68.33,,,,,,,,
13,10,68.33,,,,,,,,
14,10,68.33,,,,,,,,
15,10,68.33,,,,,,,,
16,10,68.33,,,,,,,,
17,10,68.33,,,,,,,,
18,10,68.33,,,,,,,,
19,10,68.33,,,,,,,,
20,10,68.33,,,,,,,,
21,10,68.33,,,,,,,,
22,10,68.33,,,,,,,,
23,10,68.33,,,,,,,,
24,10,68.33,,,,,,,,
25,10,68.33,,,,,,,,
26,10,68.33,,,,,,,,
27,10,68.33,,,,,,,,
28,10,68.33,,,,,,,,
29,10,68.33,,,,,,,,
30,10,68.33,,,,,,,,
5,5,68.54,,,,,,,,
6,5,68.54,,,,,,,,
7,5,68.54,,,,,,,,
8,5,68.54,,,,,,,,
9,5,68.54,,,,,,,,
10,5,68.54,,,,,,,,
11,5,68.54,,,,,,,,
12,5,68.54,,,,,,,,
13,5,68.54,,,,,,,,
14,5,68.54,,,,,,,,
15,5,68.54,,,,,,,,
16,5,68.54,,,,,,,,
17,5,68.54,,,,,,,,
18,5,68.54,,,,,,,,
19,5,68.54,,,,,,,,
20,5,68.54,,,,,,,,
21,5,68.54,,,,,,,,
22,5,68.54,,,,,,,,
23,5,68.54,,,,,,,,
24,5,68.54,,,,,,,,
25,5,68.54,,,,,,,,
26,5,68.54,,,,,,,,
27,5,68.54,,,,,,,,
28,5,68.54,,,,,,,,
29,5,68.54,,,,,,,,
30,5,68.54,,,,,,,,
5,6,68.54,,,,,,,,
6,6,68.54,,,,,,,,
7,6,68.54,,,,,,,,
8,6,68.54,,,,,,,,
9,6,68.54,,,,,,,,
10,6,68.54,,,,,,,,
11,6,68.54,,,,,,,,
12,6,68.54,,,,,,,,
13,6,68.54,,,,,,,,
14,6,68.54,,,,,,,,
15,6,68.54,,,,,,,,
16,6,68.54,,,,,,,,
17,6,68.54,,,,,,,,
18,6,68.54,,,,,,,,
19,6,68.54,,,,,,,,
20,6,68.54,,,,,,,,
21,6,68.54,,,,,,,,
22,6,68.54,,,,,,,,
23,6,68.54,,,,,,,,
24,6,68.54,,,,,,,,
25,6,68.54,,,,,,,,
26,6,68.54,,,,,,,,
27,6,68.54,,,,,,,,
28,6,68.54,,,,,,,,
29,6,68.54,,,,,,,,
30,6,68.54,,,,,,,,
5,7,68.54,,,,,,,,
6,7,68.54,,,,,,,,
7,7,68.54,,,,,,,,
8,7,68.54,,,,,,,,
9,7,68.54,,,,,,,,
10,7,68.54,,,,,,,,
11,7,68.54,,,,,,,,
12,7,68.54,,,,,,,,
13,7,68.54,,,,,,,,
14,7,68.54,,,,,,,,
15,7,68.54,,,,,,,,
16,7,68.54,,,,,,,,
17,7,68.54,,,,,,,,
18,7,68.54,,,,,,,,
19,7,68.54,,,,,,,,
20,7,68.54,,,,,,,,
21,7,68.54,,,,,,,,
22,7,68.54,,,,,,,,
23,7,68.54,,,,,,,,
24,7,68.54,,,,,,,,
25,7,68.54,,,,,,,,
26,7,68.54,,,,,,,,
27,7,68.54,,,,,,,,
28,7,68.54,,,,,,,,
29,7,68.54,,,,,,,,
30,7,68.54,,,,,,,,
5,8,68.54,,,,,,,,
6,8,68.54,,,,,,,,
7,8,68.54,,,,,,,,
8,8,68.54,,,,,,,,
9,8,68.54,,,,,,,,
10,8,68.54,,,,,,,,
11,8,68.54,,,,,,,,
12,8,68.54,,,,,,,,
13,8,68.54,,,,,,,,
14,8,68.54,,,,,,,,
15,8,68.54,,,,,,,,
16,8,68.54,,,,,,,,
17,8,68.54,,,,,,,,
18,8,68.54,,,,,,,,
19,8,68.54,,,,,,,,
20,8,68.54,,,,,,,,
21,8,68.54,,,,,,,,
22,8,68.54,,,,,,,,
23,8,68.54,,,,,,,,
24,8,68.54,,,,,,,,
25,8,68.54,,,,,,,,
26,8,68.54,,,,,,,,
27,8,68.54,,,,,,,,
28,8,68.54,,,,,,,,
29,8,68.54,,,,,,,,
30,8,68.54,,,,,,,,
5,9,68.54,,,,,,,,
6,9,68.54,,,,,,,,
7,9,68.54,,,,,,,,
8,9,68.54,,,,,,,,
9,9,68.54,,,,,,,,
10,9,68.54,,,,,,,,
11,9,68.54,,,,,,,,
12,9,68.54,,,,,,,,
13,9,68.54,,,,,,,,
14,9,68.54,,,,,,,,
15,9,68.54,,,,,,,,
16,9,68.54,,,,,,,,
17,9,68.54,,,,,,,,
18,9,68.54,,,,,,,,
19,9,68.54,,,,,,,,
20,9,68.54,,,,,,,,
21,9,68.54,,,,,,,,
22,9,68.54,,,,,,,,
23,9,68.54,,,,,,,,
24,9,68.54,,,,,,,,
25,9,68.54,,,,,,,,
26,9,68.54,,,,,,,,
27,9,68.54,,,,,,,,
28,9,68.54,,,,,,,,
29,9,68.54,,,,,,,,
30,9,68.54,,,,,,,,
5,10,68.54,,,,,,,,
6,10,68.54,,,,,,,,
7,10,68.54,,,,,,,,
8,10,68.54,,,,,,,,
9,10,68.54,,,,,,,,
10,10,68.54,,,,,,,,
11,10,68.54,,,,,,,,
12,10,68.54,,,,,,,,
13,10,68.54,,,,,,,,
14,10,68.54,,,,,,,,
15,10,68.54,,,,,,,,
16,10,68.54,,,,,,,,
17,10,68.54,,,,,,,,
18,10,68.54,,,,,,,,
19,10,68.54,,,,,,,,
20,10,68.54,,,,,,,,
21,10,68.54,,,,,,,,
22,10,68.54,,,,,,,,
23,10,68.54,,,,,,,,
24,10,68.54,,,,,,,,
25,10,68.54,,,,,,,,
26,10,68.54,,,,,,,,
27,10,68.54,,,,,,,,
28,10,68.54,,,,,,,,
29,10,68.54,,,,,,,,
30,10,68.54,,,,,,,,
5,5,68.75,,,,,,,,
6,5,68.75,,,,,,,,
7,5,68.75,,,,,,,,
8,5,68.75,,,,,,,,
9,5,68.75,,,,,,,,
10,5,68.75,,,,,,,,
11,5,68.75,,,,,,,,
12,5,68.75,,,,,,,,
13,5,68.75,,,,,,,,
14,5,68.75,,,,,,,,
15,5,68.75,,,,,,,,
16,5,68.75,,,,,,,,
17,5,68.75,,,,,,,,
18,5,68.75,,,,,,,,
19,5,68.75,,,,,,,,
20,5,68.75,,,,,,,,
21,5,68.75,,,,,,,,
22,5,68.75,,,,,,,,
23,5,68.75,,,,,,,,
24,5,68.75,,,,,,,,
25,5,68.75,,,,,,,,
26,5,68.75,,,,,,,,
27,5,68.75,,,,,,,,
28,5,68.75,,,,,,,,
29,5,68.75,,,,,,,,
30,5,68.75,,,,,,,,
5,6,68.75,,,,,,,,
6,6,68.75,,,,,,,,
7,6,68.75,,,,,,,,
8,6,68.75,,,,,,,,
9,6,68.75,,,,,,,,
10,6,68.75,,,,,,,,
11,6,68.75,,,,,,,,
12,6,68.75,,,,,,,,
13,6,68.75,,,,,,,,
14,6,68.75,,,,,,,,
15,6,68.75,,,,,,,,
16,6,68.75,,,,,,,,
17,6,68.75,,,,,,,,
18,6,68.75,,,,,,,,
19,6,68.75,,,,,,,,
20,6,68.75,,,,,,,,
21,6,68.75,,,,,,,,
22,6,68.75,,,,,,,,
23,6,68.75,,,,,,,,
24,6,68.75,,,,,,,,
25,6,68.75,,,,,,,,
26,6,68.75,,,,,,,,
27,6,68.75,,,,,,,,
28,6,68.75,,,,,,,,
29,6,68.75,,,,,,,,
30,6,68.75,,,,,,,,
5,7,68.75,,,,,,,,
6,7,68.75,,,,,,,,
7,7,68.75,,,,,,,,
8,7,68.75,,,,,,,,
9,7,68.75,,,,,,,,
10,7,68.75,,,,,,,,
11,7,68.75,,,,,,,,
12,7,68.75,,,,,,,,
13,7,68.75,,,,,,,,
14,7,68.75,,,,,,,,
15,7,68.75,,,,,,,,
16,7,68.75,,,,,,,,
17,7,68.75,,,,,,,,
18,7,68.75,,,,,,,,
19,7,68.75,,,,,,,,
20,7,68.75,,,,,,,,
21,7,68.75,,,,,,,,
22,7,68.75,,,,,,,,
23,7,68.75,,,,,,,,
24,7,68.75,,,,,,,,
25,7,68.75,,,,,,,,
26,7,68.75,,,,,,,,
27,7,68.75,,,,,,,,
28,7,68.75,,,,,,,,
29,7,68.75,,,,,,,,
30,7,68.75,,,,,,,,
5,8,68.75,,,,,,,,
6,8,68.75,,,,,,,,
7,8,68.75,,,,,,,,
8,8,68.75,,,,,,,,
9,8,68.75,,,,,,,,
10,8,68.75,,,,,,,,
11,8,68.75,,,,,,,,
12,8,68.75,,,,,,,,
13,8,68.75,,,,,,,,
14,8,68.75,,,,,,,,
15,8,68.75,,,,,,,,
16,8,68.75,,,,,,,,
17,8,68.75,,,,,,,,
18,8,68.75,,,,,,,,
19,8,68.75,,,,,,,,
20,8,68.75,,,,,,,,
21,8,68.75,,,,,,,,
22,8,68.75,,,,,,,,
23,8,68.75,,,,,,,,
24,8,68.75,,,,,,,,
25,8,68.75,,,,,,,,
26,8,68.75,,,,,,,,
27,8,68.75,,,,,,,,
28,8,68.75,,,,,,,,
29,8,68.75,,,,,,,,
30,8,68.75,,,,,,,,
5,9,68.75,,,,,,,,
6,9,68.75,,,,,,,,
7,9,68.75,,,,,,,,
8,9,68.75,,,,,,,,
9,9,68.75,,,,,,,,
10,9,68.75,,,,,,,,
11,9,68.75,,,,,,,,
12,9,68.75,,,,,,,,
13,9,68.75,,,,,,,,
14,9,68.75,,,,,,,,
15,9,68.75,,,,,,,,
16,9,68.75,,,,,,,,
17,9,68.75,,,,,,,,
18,9,68.75,,,,,,,,
19,9,68.75,,,,,,,,
20,9,68.75,,,,,,,,
21,9,68.75,,,,,,,,
22,9,68.75,,,,,,,,
23,9,68.75,,,,,,,,
24,9,68.75,,,,,,,,
25,9,68.75,,,,,,,,
26,9,68.75,,,,,,,,
27,9,68.75,,,,,,,,
28,9,68.75,,,,,,,,
29,9,68.75,,,,,,,,
30,9,68.75,,,,,,,,
5,10,68.75,,,,,,,,
6,10,68.75,,,,,,,,
7,10,68.75,,,,,,,,
8,10,68.75,,,,,,,,
9,10,68.75,,,,,,,,
10,10,68.75,,,,,,,,
11,10,68.75,,,,,,,,
12,10,68.75,,,,,,,,
13,10,68.75,,,,,,,,
14,10,68.75,,,,,,,,
15,10,68.75,,,,,,,,
16,10,68.75,,,,,,,,
17,10,68.75,,,,,,,,
18,10,68.75,,,,,,,,
19,10,68.75,,,,,,,,
20,10,68.75,,,,,,,,
21,10,68.75,,,,,,,,
22,10,68.75,,,,,,,,
23,10,68.75,,,,,,,,
24,10,68.75,,,,,,,,
25,10,68.75,,,,,,,,
26,10,68.75,,,,,,,,
27,10,68.75,,,,,,,,
28,10,68.75,,,,,,,,
29,10,68.75,,,,,,,,
30,10,68.75,,,,,,,,
5,5,68.95,,,,,,,,
6,5,68.95,,,,,,,,
7,5,68.95,,,,,,,,
8,5,68.95,,,,,,,,
9,5,68.95,,,,,,,,
10,5,68.95,,,,,,,,
11,5,68.95,,,,,,,,
12,5,68.95,,,,,,,,
13,5,68.95,,,,,,,,
14,5,68.95,,,,,,,,
15,5,68.95,,,,,,,,
16,5,68.95,,,,,,,,
17,5,68.95,,,,,,,,
18,5,68.95,,,,,,,,
19,5,68.95,,,,,,,,
20,5,68.95,,,,,,,,
21,5,68.95,,,,,,,,
22,5,68.95,,,,,,,,
23,5,68.95,,,,,,,,
